payment_id,strategy,action,amount,true_recovery_probability,expected_gross_revenue,expected_net_revenue,intervention_cost,incentive_cost
43028,BASELINE,RETRY_LATER,3747.33,0.35924,1346.1908292,1345.8908292,0.3,0.0
30722,BASELINE,PAYMENT_LINK,4467.62,0.5135000000000001,2294.12287,2293.62287,0.5,0.0
41415,BASELINE,RETRY_LATER,2941.58,0.8774000000000001,2580.942292,2580.642292,0.3,0.0
16567,BASELINE,WHATSAPP,1613.33,0.68225,1100.6943925,1099.8943925,0.8,0.0
5817,BASELINE,RETRY_LATER,638.06,0.25586000000000003,163.25403160000002,162.9540316,0.3,0.0
11126,BASELINE,WHATSAPP,299.1,0.679525,203.24592750000002,202.4459275,0.8,0.0
38331,BASELINE,WHATSAPP,6133.88,0.5231250000000001,3208.7859750000002,3207.985975,0.8,0.0
39637,BASELINE,DO_NOTHING,1871.78,0.21999999999999997,411.79159999999996,411.79159999999996,0.0,0.0
4759,BASELINE,RETRY_LATER,4889.36,0.8708600000000002,4257.948049600001,4257.6480496,0.3,0.0
42138,BASELINE,RETRY_LATER,4924.4,0.47372000000000003,2332.786768,2332.4867679999998,0.3,0.0
32021,BASELINE,RETRY_LATER,553.83,0.6230800000000001,345.08039640000004,344.78039640000003,0.3,0.0
2184,BASELINE,PAYMENT_LINK,1323.94,0.46678,617.9887132,617.4887132,0.5,0.0
43735,BASELINE,RETRY_LATER,1034.36,0.9290200000000001,960.9411272,960.6411272,0.3,0.0
1594,BASELINE,RETRY_LATER,1999.78,0.42202000000000006,843.9471556000001,843.6471556000001,0.3,0.0
25884,BASELINE,RETRY_LATER,415.55,0.74966,311.521213,311.221213,0.3,0.0
34433,BASELINE,PAYMENT_LINK,1230.86,0.5159600000000001,635.0745256,634.5745256,0.5,0.0
18264,BASELINE,RETRY_LATER,1504.7,0.6767200000000002,1018.2605840000003,1017.9605840000004,0.3,0.0
21363,BASELINE,DO_NOTHING,762.34,0.16999999999999998,129.5978,129.5978,0.0,0.0
4772,BASELINE,RETRY_LATER,404.69,0.71042,287.4998698,287.1998698,0.3,0.0
6056,BASELINE,RETRY_LATER,1649.0,0.5992600000000001,988.1797400000002,987.8797400000002,0.3,0.0
33541,BASELINE,RETRY_LATER,2603.04,0.7615000000000001,1982.2149600000002,1981.9149600000003,0.3,0.0
37012,BASELINE,RETRY_LATER,2263.25,0.7509000000000001,1699.4744250000003,1699.1744250000004,0.3,0.0
49660,BASELINE,RETRY_LATER,3779.12,0.39756,1502.4269472,1502.1269472000001,0.3,0.0
34126,BASELINE,RETRY_LATER,1614.94,0.39362,635.6726828000001,635.3726828000001,0.3,0.0
13408,BASELINE,RETRY_LATER,4408.5,0.7416200000000002,3269.4317700000006,3269.1317700000004,0.3,0.0
24790,BASELINE,RETRY_LATER,2558.2,0.5154000000000001,1318.49628,1318.1962800000001,0.3,0.0
24057,BASELINE,RETRY_LATER,609.25,0.62214,379.038795,378.738795,0.3,0.0
4130,BASELINE,RETRY_LATER,2355.88,0.6498000000000002,1530.8508240000003,1530.5508240000004,0.3,0.0
13169,BASELINE,RETRY_LATER,506.47,0.37474,189.7945678,189.4945678,0.3,0.0
32689,BASELINE,PAYMENT_LINK,1400.27,0.5786,810.196222,809.696222,0.5,0.0
39871,BASELINE,RETRY_LATER,778.82,0.32162,250.48408840000002,250.1840884,0.3,0.0
12069,BASELINE,RETRY_LATER,999.52,0.63602,635.7147104000001,635.4147104000001,0.3,0.0
13818,BASELINE,WHATSAPP,3931.16,0.702725,2762.524411,2761.7244109999997,0.8,0.0
10143,BASELINE,DO_NOTHING,1457.69,0.01,14.5769,14.5769,0.0,0.0
31842,BASELINE,PAYMENT_LINK,1385.92,0.5397599999999999,748.0641791999999,747.5641791999999,0.5,0.0
45489,BASELINE,WHATSAPP,986.72,0.649985,641.3531992000001,640.5531992000001,0.8,0.0
31881,BASELINE,WHATSAPP,1997.16,0.700675,1399.3600830000003,1398.5600830000003,0.8,0.0
30382,BASELINE,RETRY_LATER,563.42,0.808,455.24336,454.94336,0.3,0.0
31266,BASELINE,PAYMENT_LINK,3224.59,0.46864,1511.1718576,1510.6718576,0.5,0.0
47968,BASELINE,RETRY_LATER,3624.02,0.5236,1897.536872,1897.236872,0.3,0.0
23238,BASELINE,RETRY_LATER,1215.63,0.5961400000000001,724.6856682000002,724.3856682000003,0.3,0.0
41644,BASELINE,WHATSAPP,802.31,0.49606000000000006,397.9938986,397.1938986,0.8,0.0
20697,BASELINE,WHATSAPP,5315.58,0.5986250000000001,3182.0390775000005,3181.2390775000003,0.8,0.0
7882,BASELINE,WHATSAPP,2445.1,0.573485,1402.2281735,1401.4281735,0.8,0.0
17297,BASELINE,RETRY_LATER,2962.95,0.5558800000000002,1647.0446460000003,1646.7446460000003,0.3,0.0
49089,BASELINE,DO_NOTHING,1693.88,0.42000000000000004,711.4296000000002,711.4296000000002,0.0,0.0
43085,BASELINE,RETRY_LATER,3108.67,0.42778000000000005,1329.8268526000002,1329.5268526000002,0.3,0.0
2488,BASELINE,DO_NOTHING,637.69,0.37000000000000005,235.94530000000006,235.94530000000006,0.0,0.0
33676,BASELINE,RETRY_LATER,1451.65,0.4692,681.11418,680.8141800000001,0.3,0.0
31537,BASELINE,DO_NOTHING,1667.59,0.21999999999999997,366.86979999999994,366.86979999999994,0.0,0.0
10222,BASELINE,PAYMENT_LINK,1247.18,0.5649000000000001,704.5319820000001,704.0319820000001,0.5,0.0
937,BASELINE,RETRY_LATER,10285.85,0.75824,7799.142904,7798.842904,0.3,0.0
49224,BASELINE,RETRY_LATER,592.86,0.5912600000000001,350.5344036000001,350.23440360000006,0.3,0.0
43676,BASELINE,RETRY_LATER,1562.45,0.29232,456.73538400000007,456.43538400000006,0.3,0.0
13515,BASELINE,RETRY_LATER,1189.64,0.392,466.3388800000001,466.03888000000006,0.3,0.0
9662,BASELINE,RETRY_LATER,955.21,0.7039000000000001,672.3723190000001,672.0723190000001,0.3,0.0
35371,BASELINE,RETRY_LATER,7458.67,0.26744,1994.7467048,1994.4467048000001,0.3,0.0
3712,BASELINE,DO_NOTHING,1025.75,0.32000000000000006,328.24000000000007,328.24000000000007,0.0,0.0
44612,BASELINE,DO_NOTHING,1588.37,0.28666,455.3221442,455.3221442,0.0,0.0
46071,BASELINE,RETRY_LATER,4946.1,0.53356,2639.0411160000003,2638.741116,0.3,0.0
43895,BASELINE,DO_NOTHING,965.7,0.10333999999999999,99.79543799999999,99.79543799999999,0.0,0.0
36510,BASELINE,RETRY_LATER,2611.93,0.24164,631.1467651999999,630.8467651999999,0.3,0.0
17529,BASELINE,DO_NOTHING,4626.98,0.01,46.2698,46.2698,0.0,0.0
24599,BASELINE,DO_NOTHING,973.49,0.16999999999999998,165.49329999999998,165.49329999999998,0.0,0.0
35673,BASELINE,RETRY_LATER,1253.23,0.6623800000000001,830.1144874000001,829.8144874000002,0.3,0.0
49330,BASELINE,RETRY_LATER,881.03,0.43488000000000004,383.1423264,382.8423264,0.3,0.0
11003,BASELINE,RETRY_LATER,1891.37,0.8217800000000001,1554.2900386000001,1553.9900386000002,0.3,0.0
28157,BASELINE,RETRY_LATER,520.04,0.37654000000000004,195.8158616,195.5158616,0.3,0.0
21458,BASELINE,DO_NOTHING,6105.03,0.3,1831.5089999999998,1831.5089999999998,0.0,0.0
25589,BASELINE,WHATSAPP,1067.87,0.65164,695.8668068,695.0668068,0.8,0.0
23611,BASELINE,DO_NOTHING,2239.23,0.07,156.7461,156.7461,0.0,0.0
20310,BASELINE,RETRY_LATER,628.32,0.6278000000000001,394.4592960000001,394.1592960000001,0.3,0.0
47125,BASELINE,PAYMENT_LINK,2746.69,0.39326,1080.1633094000001,1079.6633094000001,0.5,0.0
45318,BASELINE,WHATSAPP,505.23,0.5857000000000001,295.91321100000005,295.11321100000004,0.8,0.0
21168,BASELINE,RETRY_LATER,1349.49,0.70106,946.0734594,945.7734594000001,0.3,0.0
47809,BASELINE,RETRY_LATER,1106.39,0.8423800000000001,932.0008082000003,931.7008082000003,0.3,0.0
21371,BASELINE,DO_NOTHING,2526.68,0.019999999999999997,50.533599999999986,50.533599999999986,0.0,0.0
4050,BASELINE,PAYMENT_LINK,1050.85,0.43476,456.86754599999995,456.36754599999995,0.5,0.0
44177,BASELINE,WHATSAPP,1306.66,0.7296250000000001,953.3718025000002,952.5718025000002,0.8,0.0
41880,BASELINE,DO_NOTHING,598.86,0.01,5.9886,5.9886,0.0,0.0
6104,BASELINE,RETRY_LATER,604.92,0.40542,245.24666639999998,244.94666639999997,0.3,0.0
384,BASELINE,RETRY_LATER,2755.51,0.5363600000000001,1477.9453436000003,1477.6453436000004,0.3,0.0
30230,BASELINE,RETRY_LATER,1570.42,0.7696600000000001,1208.6894572000003,1208.3894572000004,0.3,0.0
49121,BASELINE,RETRY_LATER,3570.94,0.90812,3242.8420328,3242.5420328,0.3,0.0
6276,BASELINE,RETRY_LATER,511.88,0.7273799999999999,372.3312743999999,372.0312743999999,0.3,0.0
17254,BASELINE,RETRY_LATER,1154.37,0.26348,304.1534076,303.85340759999997,0.3,0.0
29905,BASELINE,PAYMENT_LINK,3556.35,0.47462,1687.9148369999998,1687.4148369999998,0.5,0.0
36117,BASELINE,PAYMENT_LINK,533.36,0.44595999999999997,237.8572256,237.3572256,0.5,0.0
4771,BASELINE,DO_NOTHING,1643.27,0.01,16.4327,16.4327,0.0,0.0
20032,BASELINE,WHATSAPP,2305.9,0.5904750000000001,1361.5763025000003,1360.7763025000004,0.8,0.0
35451,BASELINE,RETRY_LATER,313.37,0.5008,156.935696,156.635696,0.3,0.0
28786,BASELINE,RETRY_LATER,891.72,0.2665,237.64338,237.34338,0.3,0.0
16356,BASELINE,RETRY_LATER,3053.61,0.37696,1151.0888256,1150.7888256,0.3,0.0
17127,BASELINE,RETRY_LATER,3071.2,0.65932,2024.903584,2024.603584,0.3,0.0
17427,BASELINE,PAYMENT_LINK,1967.93,0.49176,967.7492568,967.2492568,0.5,0.0
49938,BASELINE,RETRY_LATER,1766.31,0.6105800000000001,1078.4735598000002,1078.1735598000002,0.3,0.0
10049,BASELINE,PAYMENT_LINK,1360.85,0.53742,731.3480069999999,730.8480069999999,0.5,0.0
44707,BASELINE,RETRY_LATER,3286.18,0.38578,1267.7425203999999,1267.4425204,0.3,0.0
45838,BASELINE,RETRY_LATER,4189.91,0.5979000000000001,2505.1471890000003,2504.847189,0.3,0.0
21640,BASELINE,RETRY_LATER,2068.04,0.63438,1311.9232152000002,1311.6232152000002,0.3,0.0
10328,BASELINE,DO_NOTHING,3001.58,0.16999999999999998,510.26859999999994,510.26859999999994,0.0,0.0
2157,BASELINE,DO_NOTHING,394.1,0.07,27.587000000000003,27.587000000000003,0.0,0.0
37572,BASELINE,RETRY_LATER,2217.39,0.58034,1286.8401125999999,1286.5401126,0.3,0.0
24499,BASELINE,RETRY_LATER,3179.37,0.44428,1412.5305036,1412.2305036,0.3,0.0
44512,BASELINE,RETRY_LATER,765.43,0.7050000000000001,539.62815,539.32815,0.3,0.0
14406,BASELINE,RETRY_LATER,1288.83,0.37114,478.3363662,478.0363662,0.3,0.0
37794,BASELINE,PAYMENT_LINK,983.61,0.43385999999999997,426.74903459999996,426.24903459999996,0.5,0.0
33835,BASELINE,RETRY_LATER,370.18,0.8724600000000001,322.96724280000007,322.66724280000005,0.3,0.0
2828,BASELINE,RETRY_LATER,695.77,0.25454000000000004,177.10129580000003,176.80129580000002,0.3,0.0
8696,BASELINE,RETRY_LATER,1811.8,0.5008,907.3494400000001,907.0494400000001,0.3,0.0
8546,BASELINE,WHATSAPP,2584.77,0.7462,1928.7553739999998,1927.955374,0.8,0.0
10698,BASELINE,RETRY_LATER,1208.82,0.7875400000000001,951.9941028000001,951.6941028000001,0.3,0.0
44712,BASELINE,RETRY_LATER,943.25,0.3194,301.27405,300.97405,0.3,0.0
138,BASELINE,DO_NOTHING,529.43,0.019999999999999997,10.588599999999998,10.588599999999998,0.0,0.0
1946,BASELINE,RETRY_LATER,1697.67,0.9242600000000001,1569.0884742000003,1568.7884742000003,0.3,0.0
32352,BASELINE,RETRY_LATER,3258.54,0.64814,2111.9901156,2111.6901156,0.3,0.0
42501,BASELINE,WHATSAPP,1273.35,0.5975000000000001,760.8266250000001,760.0266250000002,0.8,0.0
3006,BASELINE,DO_NOTHING,1420.94,0.38,539.9572000000001,539.9572000000001,0.0,0.0
16668,BASELINE,RETRY_LATER,2044.94,0.85124,1740.7347256,1740.4347256,0.3,0.0
19371,BASELINE,RETRY_LATER,437.49,0.17156000000000002,75.05578440000001,74.75578440000001,0.3,0.0
12404,BASELINE,RETRY_LATER,2769.2,0.6632600000000001,1836.6995920000002,1836.3995920000002,0.3,0.0
9793,BASELINE,PAYMENT_LINK,12574.0,0.61116,7684.72584,7684.22584,0.5,0.0
47897,BASELINE,DO_NOTHING,3268.64,0.019999999999999997,65.37279999999998,65.37279999999998,0.0,0.0
34376,BASELINE,RETRY_LATER,511.08,0.19066,97.44251279999999,97.14251279999999,0.3,0.0
19568,BASELINE,PAYMENT_LINK,742.83,0.5230199999999999,388.5149466,388.0149466,0.5,0.0
34637,BASELINE,DO_NOTHING,7973.38,0.33666,2684.3181108000003,2684.3181108000003,0.0,0.0
14554,BASELINE,RETRY_LATER,4561.0,0.8204600000000001,3742.1180600000002,3741.81806,0.3,0.0
7981,BASELINE,DO_NOTHING,2019.29,0.07,141.3503,141.3503,0.0,0.0
11167,BASELINE,DO_NOTHING,2116.82,0.01,21.168200000000002,21.168200000000002,0.0,0.0
48872,BASELINE,WHATSAPP,11486.02,0.6662250000000001,7652.273674500001,7651.473674500001,0.8,0.0
16943,BASELINE,RETRY_LATER,3101.31,0.15036,466.31297159999997,466.01297159999996,0.3,0.0
27343,BASELINE,PAYMENT_LINK,2413.35,0.37705999999999995,909.9777509999999,909.4777509999999,0.5,0.0
13825,BASELINE,RETRY_LATER,1877.43,0.29504,553.9169472000001,553.6169472000001,0.3,0.0
22922,BASELINE,RETRY_LATER,1765.07,0.7766200000000001,1370.7886634000001,1370.4886634000002,0.3,0.0
33429,BASELINE,RETRY_LATER,726.75,0.7383200000000001,536.57406,536.2740600000001,0.3,0.0
47850,BASELINE,RETRY_LATER,1663.3,0.15706000000000003,261.23789800000003,260.937898,0.3,0.0
38371,BASELINE,RETRY_LATER,2900.16,0.27454,796.2099264,795.9099264,0.3,0.0
31733,BASELINE,PAYMENT_LINK,694.0,0.46314,321.41916,320.91916,0.5,0.0
4494,BASELINE,RETRY_LATER,2101.95,0.27258,572.949531,572.649531,0.3,0.0
8415,BASELINE,RETRY_LATER,670.74,0.5478000000000001,367.43137200000007,367.13137200000006,0.3,0.0
37473,BASELINE,RETRY_LATER,800.78,0.27782,222.4726996,222.1726996,0.3,0.0
22318,BASELINE,RETRY_LATER,1322.59,0.29028000000000004,383.92142520000004,383.62142520000003,0.3,0.0
23531,BASELINE,RETRY_LATER,1408.86,0.7636800000000001,1075.9182048,1075.6182048,0.3,0.0
41327,BASELINE,PAYMENT_LINK,7388.7,0.50002,3694.497774,3693.997774,0.5,0.0
37141,BASELINE,RETRY_LATER,280.32,0.8323600000000001,233.32715520000002,233.0271552,0.3,0.0
44728,BASELINE,RETRY_LATER,2825.45,0.71886,2031.102987,2030.802987,0.3,0.0
17686,BASELINE,WHATSAPP,279.36,0.6296600000000001,175.90181760000004,175.10181760000003,0.8,0.0
26542,BASELINE,RETRY_LATER,901.67,0.8492000000000002,765.6981640000001,765.3981640000002,0.3,0.0
16531,BASELINE,PAYMENT_LINK,635.72,0.49363999999999997,313.8168208,313.3168208,0.5,0.0
17072,BASELINE,DO_NOTHING,405.83,0.42000000000000004,170.4486,170.4486,0.0,0.0
45670,BASELINE,RETRY_LATER,1112.73,0.67252,748.3331796,748.0331796,0.3,0.0
37832,BASELINE,WHATSAPP,2499.24,0.5845100000000001,1460.8307724000001,1460.0307724000002,0.8,0.0
41108,BASELINE,PAYMENT_LINK,1375.74,0.532,731.89368,731.39368,0.5,0.0
7718,BASELINE,RETRY_LATER,3813.24,0.6085400000000001,2320.5090696,2320.2090696,0.3,0.0
7689,BASELINE,PAYMENT_LINK,2726.12,0.6004600000000001,1636.9260152000002,1636.4260152000002,0.5,0.0
32904,BASELINE,RETRY_LATER,2237.48,0.48410000000000003,1083.164068,1082.864068,0.3,0.0
16767,BASELINE,DO_NOTHING,915.26,0.16999999999999998,155.59419999999997,155.59419999999997,0.0,0.0
24928,BASELINE,RETRY_LATER,1668.11,0.32158,536.4308137999999,536.1308137999999,0.3,0.0
10200,BASELINE,PAYMENT_LINK,1773.98,0.4594,814.966412,814.466412,0.5,0.0
24342,BASELINE,DO_NOTHING,2503.74,0.21999999999999997,550.8227999999999,550.8227999999999,0.0,0.0
10935,BASELINE,PAYMENT_LINK,1897.87,0.51218,972.0510565999999,971.5510565999999,0.5,0.0
31163,BASELINE,RETRY_LATER,798.64,0.23634,188.75057759999999,188.45057759999997,0.3,0.0
43638,BASELINE,WHATSAPP,3308.54,0.5871750000000001,1942.6919745000002,1941.8919745000003,0.8,0.0
10258,BASELINE,RETRY_LATER,1273.48,0.7517,957.2749160000001,956.9749160000001,0.3,0.0
24268,BASELINE,WHATSAPP,388.12,0.68889,267.3719868,266.5719868,0.8,0.0
20842,BASELINE,RETRY_LATER,1365.08,0.7819800000000001,1067.4652584,1067.1652584,0.3,0.0
44232,BASELINE,RETRY_LATER,2158.82,0.4657,1005.3624740000001,1005.0624740000002,0.3,0.0
20658,BASELINE,RETRY_LATER,1294.86,0.463,599.52018,599.22018,0.3,0.0
7948,BASELINE,RETRY_LATER,3672.25,0.36464,1339.04924,1338.74924,0.3,0.0
29580,BASELINE,WHATSAPP,6004.44,0.621415,3731.2490826,3730.4490825999997,0.8,0.0
5405,BASELINE,RETRY_LATER,520.04,0.7164800000000002,372.5982592000001,372.2982592000001,0.3,0.0
40177,BASELINE,DO_NOTHING,606.25,0.019999999999999997,12.124999999999998,12.124999999999998,0.0,0.0
30179,BASELINE,DO_NOTHING,1438.74,0.20999999999999996,302.13539999999995,302.13539999999995,0.0,0.0
11697,BASELINE,RETRY_LATER,1911.01,0.8068200000000001,1541.8410882,1541.5410882,0.3,0.0
40386,BASELINE,RETRY_LATER,2776.28,0.7225400000000001,2005.9733512000003,2005.6733512000003,0.3,0.0
47105,BASELINE,RETRY_LATER,2552.63,0.7609000000000001,1942.2961670000004,1941.9961670000005,0.3,0.0
16276,BASELINE,PAYMENT_LINK,6237.92,0.49068,3060.8225856,3060.3225856,0.5,0.0
4638,BASELINE,DO_NOTHING,4130.02,0.045,185.85090000000002,185.85090000000002,0.0,0.0
29917,BASELINE,RETRY_LATER,265.11,0.6413800000000002,170.03625180000006,169.73625180000005,0.3,0.0
24662,BASELINE,RETRY_LATER,546.89,0.7004600000000001,383.07456940000003,382.7745694,0.3,0.0
4606,BASELINE,RETRY_LATER,179.78,0.7566200000000001,136.0251436,135.7251436,0.3,0.0
16813,BASELINE,RETRY_LATER,3080.96,0.5941200000000001,1830.4599552000002,1830.1599552000002,0.3,0.0
35953,BASELINE,WHATSAPP,2432.69,0.5586250000000001,1358.9614512500004,1358.1614512500005,0.8,0.0
2915,BASELINE,RETRY_LATER,9140.51,0.7228800000000001,6607.491868800001,6607.1918688000005,0.3,0.0
37814,BASELINE,RETRY_LATER,12005.72,0.4225,5072.4167,5072.1167,0.3,0.0
45918,BASELINE,RETRY_LATER,2475.01,0.6280200000000001,1554.3557802000005,1554.0557802000005,0.3,0.0
8187,BASELINE,RETRY_LATER,131.38,0.38994,51.2303172,50.930317200000005,0.3,0.0
2732,BASELINE,DO_NOTHING,1585.3,0.30000000000000004,475.59000000000003,475.59000000000003,0.0,0.0
38587,BASELINE,RETRY_LATER,2152.34,0.64046,1378.4876764,1378.1876764,0.3,0.0
38986,BASELINE,RETRY_LATER,554.25,0.646,358.0455,357.7455,0.3,0.0
22960,BASELINE,RETRY_LATER,2032.97,0.24762,503.4040314,503.1040314,0.3,0.0
29246,BASELINE,RETRY_LATER,3077.28,0.6209800000000001,1910.9293344000005,1910.6293344000005,0.3,0.0
39998,BASELINE,PAYMENT_LINK,1997.5,0.44758,894.0410499999999,893.5410499999999,0.5,0.0
13463,BASELINE,RETRY_LATER,1699.95,0.6077800000000001,1033.195611,1032.8956110000001,0.3,0.0
37818,BASELINE,WHATSAPP,2007.07,0.5905,1185.174835,1184.374835,0.8,0.0
22722,BASELINE,RETRY_LATER,549.51,0.17762,97.6039662,97.3039662,0.3,0.0
5203,BASELINE,DO_NOTHING,1347.97,0.47,633.5459,633.5459,0.0,0.0
5407,BASELINE,WHATSAPP,3373.3,0.630075,2125.4319975000003,2124.6319975,0.8,0.0
46566,BASELINE,RETRY_LATER,1259.01,0.7506000000000002,945.0129060000002,944.7129060000002,0.3,0.0
5288,BASELINE,RETRY_LATER,26493.84,0.3274,8674.083216,8673.783216000002,0.3,0.0
49343,BASELINE,WHATSAPP,498.19,0.68935,343.4272765,342.6272765,0.8,0.0
12978,BASELINE,WHATSAPP,1820.6,0.7016750000000002,1277.4695050000003,1276.6695050000003,0.8,0.0
27743,BASELINE,WHATSAPP,257.01,0.59042,151.74384419999998,150.94384419999997,0.8,0.0
33761,BASELINE,RETRY_LATER,853.17,0.40378000000000003,344.4929826,344.1929826,0.3,0.0
20088,BASELINE,WHATSAPP,1116.2,0.69964,780.9381680000001,780.1381680000002,0.8,0.0
17814,BASELINE,RETRY_LATER,1423.45,0.5017,714.1448650000001,713.8448650000001,0.3,0.0
48251,BASELINE,RETRY_LATER,2573.62,0.30806,792.8293772,792.5293772,0.3,0.0
9461,BASELINE,DO_NOTHING,3213.9,0.01,32.139,32.139,0.0,0.0
29345,BASELINE,RETRY_LATER,3550.88,0.6245400000000001,2217.6665952000003,2217.3665952,0.3,0.0
43668,BASELINE,RETRY_LATER,1223.99,0.85572,1047.3927228,1047.0927228,0.3,0.0
12160,BASELINE,RETRY_LATER,1983.0,0.7061000000000002,1400.1963000000003,1399.8963000000003,0.3,0.0
41629,BASELINE,DO_NOTHING,646.21,0.01,6.4621,6.4621,0.0,0.0
36754,BASELINE,DO_NOTHING,2165.51,0.27,584.6877000000001,584.6877000000001,0.0,0.0
6580,BASELINE,RETRY_LATER,1096.81,0.45368,497.6007608,497.3007608,0.3,0.0
46317,BASELINE,RETRY_LATER,2033.14,0.2855,580.46147,580.16147,0.3,0.0
26443,BASELINE,RETRY_LATER,793.14,0.6881800000000001,545.8230852,545.5230852000001,0.3,0.0
16893,BASELINE,PAYMENT_LINK,7074.46,0.6096,4312.590816,4312.090816,0.5,0.0
1879,BASELINE,RETRY_LATER,1507.82,0.39592000000000005,596.9760944000001,596.6760944000001,0.3,0.0
41499,BASELINE,RETRY_LATER,7614.98,0.30274000000000006,2305.3590452000003,2305.0590452,0.3,0.0
33579,BASELINE,WHATSAPP,578.62,0.6499250000000001,376.05960350000004,375.2596035,0.8,0.0
39620,BASELINE,RETRY_LATER,4518.23,0.62704,2833.1109392,2832.8109391999997,0.3,0.0
39280,BASELINE,WHATSAPP,862.43,0.6554000000000001,565.236622,564.436622,0.8,0.0
13056,BASELINE,RETRY_LATER,6004.58,0.75536,4535.6195488,4535.3195488,0.3,0.0
46701,BASELINE,RETRY_LATER,5249.14,0.21838000000000002,1146.3071932000003,1146.0071932000003,0.3,0.0
35274,BASELINE,PAYMENT_LINK,1835.35,0.57238,1050.517633,1050.017633,0.5,0.0
394,BASELINE,RETRY_LATER,834.35,0.63336,528.4439160000001,528.1439160000001,0.3,0.0
21891,BASELINE,RETRY_LATER,548.36,0.6218200000000003,340.9812152000002,340.68121520000017,0.3,0.0
15532,BASELINE,RETRY_LATER,205.56,0.5122200000000001,105.29194320000002,104.99194320000002,0.3,0.0
823,BASELINE,RETRY_LATER,231.89,0.7704200000000001,178.6526938,178.3526938,0.3,0.0
46658,BASELINE,DO_NOTHING,5546.59,0.33666,1867.3149894,1867.3149894,0.0,0.0
29927,BASELINE,RETRY_LATER,6199.86,0.40344,2501.2715184,2500.9715183999997,0.3,0.0
46958,BASELINE,PAYMENT_LINK,560.68,0.41464,232.4803552,231.9803552,0.5,0.0
15642,BASELINE,WHATSAPP,2594.31,0.43485000000000007,1128.1357035,1127.3357035000001,0.8,0.0
16481,BASELINE,RETRY_LATER,2484.13,0.47835999999999995,1188.3084268,1188.0084268,0.3,0.0
17898,BASELINE,RETRY_LATER,1294.15,0.8558000000000001,1107.5335700000003,1107.2335700000003,0.3,0.0
43712,BASELINE,RETRY_LATER,944.92,0.7337400000000001,693.3256008000001,693.0256008000001,0.3,0.0
28916,BASELINE,PAYMENT_LINK,2559.19,0.5219,1335.6412610000002,1335.1412610000002,0.5,0.0
39125,BASELINE,RETRY_LATER,1830.12,0.3942,721.4333039999999,721.133304,0.3,0.0
35954,BASELINE,PAYMENT_LINK,2315.4,0.44705999999999996,1035.1227239999998,1034.6227239999998,0.5,0.0
28388,BASELINE,RETRY_LATER,756.17,0.46538,351.9063946,351.6063946,0.3,0.0
11277,BASELINE,RETRY_LATER,4924.29,0.5842800000000001,2877.1641612000008,2876.8641612000006,0.3,0.0
37690,BASELINE,RETRY_LATER,290.42,0.8555,248.45431000000002,248.15431,0.3,0.0
798,BASELINE,RETRY_LATER,2335.88,0.65236,1523.8346768000001,1523.5346768000002,0.3,0.0
35,BASELINE,RETRY_LATER,1316.77,0.7084000000000001,932.7998680000002,932.4998680000002,0.3,0.0
29221,BASELINE,RETRY_LATER,13687.0,0.72604,9937.30948,9937.00948,0.3,0.0
352,BASELINE,RETRY_LATER,1397.55,0.67872,948.545136,948.245136,0.3,0.0
48386,BASELINE,RETRY_LATER,830.7,0.44072,366.106104,365.806104,0.3,0.0
35453,BASELINE,RETRY_LATER,1225.44,0.26232,321.4574208,321.1574208,0.3,0.0
32360,BASELINE,PAYMENT_LINK,1875.25,0.6088000000000001,1141.6522000000002,1141.1522000000002,0.5,0.0
47810,BASELINE,DO_NOTHING,2063.64,0.09,185.7276,185.7276,0.0,0.0
33757,BASELINE,RETRY_LATER,1791.4,0.27498,492.599172,492.299172,0.3,0.0
27761,BASELINE,PAYMENT_LINK,14134.65,0.38251999999999997,5406.7863179999995,5406.2863179999995,0.5,0.0
27580,BASELINE,DO_NOTHING,2454.75,0.38999999999999996,957.3524999999998,957.3524999999998,0.0,0.0
45428,BASELINE,PAYMENT_LINK,2476.5,0.55688,1379.1133200000002,1378.6133200000002,0.5,0.0
25476,BASELINE,DO_NOTHING,4880.04,0.01,48.8004,48.8004,0.0,0.0
42190,BASELINE,WHATSAPP,1668.59,0.6633150000000001,1106.80077585,1106.00077585,0.8,0.0
8321,BASELINE,WHATSAPP,2115.17,0.46632500000000005,986.3566502500001,985.5566502500002,0.8,0.0
30905,BASELINE,RETRY_LATER,1124.26,0.7301800000000002,820.9121668000001,820.6121668000002,0.3,0.0
1047,BASELINE,WHATSAPP,2393.58,0.45712500000000006,1094.1652575,1093.3652575,0.8,0.0
48910,BASELINE,RETRY_LATER,3062.0,0.6460800000000002,1978.2969600000006,1977.9969600000006,0.3,0.0
1021,BASELINE,RETRY_LATER,820.73,0.3101,254.508373,254.208373,0.3,0.0
47724,BASELINE,WHATSAPP,1050.22,0.4977750000000001,522.7732605000001,521.9732605000002,0.8,0.0
49374,BASELINE,WHATSAPP,1438.74,0.6536750000000001,940.4683695000002,939.6683695000003,0.8,0.0
458,BASELINE,RETRY_LATER,1053.77,0.24470000000000003,257.857519,257.557519,0.3,0.0
46233,BASELINE,RETRY_LATER,1882.31,0.53818,1013.0215958,1012.7215958,0.3,0.0
1894,BASELINE,RETRY_LATER,780.32,0.7852400000000002,612.7384768000002,612.4384768000002,0.3,0.0
